cache_key,content_hash,ticker,article_date,title,url,is_stock_relevant,sentiment,sentiment_score,importance_score,information_magnitude_score,uncertainty_score,novelty_hint_score,reasoning_confidence,time_horizon,event_type,relevance_to_ticker,summary,reason,provider,requested_model,response_model,request_id,prompt_sha256,input_sha256,extracted_at_utc,status,error
798e6a68e553d662c59145931c2a31d079bd68991511936a070d902cf262747d,9ee9c2cd199519a7299ef6d6027374a60d2aa45427b1d686f235aa08fa30b352,HPG,2025-05-28,tin hieu co phieu hom nay hpg co phieu quoc dan vao tam ngam 1381157.html,https://kinhtechungkhoan.vn/tin-hieu-co-phieu-hom-nay-hpg-co-phieu-quoc-dan-vao-tam-ngam-1381157.html,True,neutral,0.3,3.0,3.0,3.0,3.0,3.0,unclear,other,direct,,,deepseek,deepseek-chat,deepseek-v4-flash,38409e5c-ce4f-459c-bf91-a5ad274dfb7b,e3ba14869300ab9edb0d649b33a84f0c59f785690f06ecca5997353e4e703551,e27c54861a92f2e5e5c3ec81c43abf0b1cf51d7689211bbf9cd0cb054919e165,2026-07-07T23:39:17+00:00,ok,
36f9efe9e664e2c93303ee04ff229a5a5b6c7e80112f79310c7c682a20fb68da,30ec4f041a84c40e283163159232c55ab5d997a747a708774e596ee27f994b38,VCB,2025-05-28,nhiet ke thi truong sang 28 5 vn index giu da tang vic vcb hvn dan song dau phien 1381147.html,https://kinhtechungkhoan.vn/nhiet-ke-thi-truong-sang-28-5-vn-index-giu-da-tang-vic-vcb-hvn-dan-song-dau-phien-1381147.html,True,neutral,0.3,3.0,2.0,3.0,3.0,3.0,unclear,other,direct,"Bài báo tường thuật diễn biến thị trường sáng 28/5, trong đó VCB tăng 300 đồng, đóng góp 0,59 điểm cho VN-Index. Thông tin mang tính cập nhật giao dịch ngắn hạn, không có sự kiện đặc biệt hay tác động nền tảng đến VCB.",,deepseek,deepseek-chat,deepseek-v4-flash,bbc83b25-d73c-4ed4-a282-fead9e632e70,5415543d0e35e79fe17b32301a0cc365ee3f59868c2d666659dfc7b56f1cc2ff,a9d5ad10ab3566460185e21effc86fdb57c9d540df703e33ebd10914ccab72af,2026-07-07T17:00:18+00:00,ok,
70abb5f4f8e00db41140c9fa491ce42c230fda1f3a82b54bccebb484bee130fb,ec2f3b1868fcc2ab4934e60b5784a1d11a8cd6ec424e2e717f14535dadbf1be9,HPG,2025-05-30,chon co phieu theo chien luoc nguoc song hpg dbc qtp ky vong dan dat 1381653.html,https://kinhtechungkhoan.vn/chon-co-phieu-theo-chien-luoc-nguoc-song-hpg-dbc-qtp-ky-vong-dan-dat-1381653.html,True,neutral,0.3,3.0,3.0,3.0,3.0,3.0,unclear,other,direct,,,deepseek,deepseek-chat,deepseek-v4-flash,f2303089-30cc-41bf-a5ff-0d31176a1edd,0b332e0e3835d717eb1cc341cc7b78f0e8d7ba934f9443ea1e34a753b4e17bcc,93bee86b20459d04b0fca80237f1ca5b8dd0e5bede1f372b324fa882b6530045,2026-07-07T23:22:24+00:00,ok,
f95fe9c5830e1571508f8bcbc48dd1a7659f4953213cb824d046e6f523a539f5,49f008032076c42277e73d60b1d959107b7d3f3395753f1ab8dca238bffeb646,HPG,2025-06-02,HPG: Thông báo về ngày đăng ký cuối cùng để thực hiện quyền trả cổ tức bằng cổ phiếu,https://cafef.vn/du-lieu/HPG-2212122/hpg-thong-bao-ve-ngay-dang-ky-cuoi-cung-de-thuc-hien-quyen-tra-co-tuc-bang-co-phieu.chn,True,neutral,0.3,3.0,3.0,3.0,3.0,3.0,unclear,dividend,direct,HPG thông báo ngày đăng ký cuối cùng để trả cổ tức bằng cổ phiếu.,,deepseek,deepseek-chat,deepseek-v4-flash,d0e21f10-bbba-45d2-b04e-6c36a474e475,0463c0f52cc8c73d20dc2e1cb0b4a0bcb7918091a551aa04ee142cf70b51edd6,716d17fe108ea32757450034abaafd6cdfef5188b6e590af777b37db228276c0,2026-07-07T17:00:36+00:00,ok,
c35b69660cf7ad9a6056b44c32af5336386a018139a6c05b7cb4c3821bdbfc5a,c5864e19cf896363d1364ade2e65b1962f3d8b5b4d542c75b19656e35c7fb562,HPG,2025-06-03,"Hòa Phát (HPG) chốt quyền chia cổ tức bằng cổ phiếu, tỷ lệ 20%",https://www.tinnhanhchungkhoan.vn/hoa-phat-hpg-chot-quyen-chia-co-tuc-bang-co-phieu-ty-le-20-post370538.html,True,neutral,0.2,3.0,4.0,3.0,3.0,3.0,unclear,other,direct,"Hòa Phát (HPG) chốt quyền chia cổ tức năm 2024 bằng cổ phiếu tỷ lệ 20%, phát hành gần 1,28 tỷ cổ phiếu mới, vốn điều lệ tăng lên 76.755 tỷ đồng. Lý do là đảm bảo an toàn dòng tiền trước biến động thuế quan Mỹ. Quý I/2025 doanh thu tăng 22%,",,deepseek,deepseek-chat,deepseek-v4-flash,a9248693-efb1-48ab-bed6-035bf10234ae,ea797728888b12c538b274004294eb381b4e2e0e2d9bbd25f198db3ab36f395f,e55e2858c7f2dfccbd3ec67e6d0e613d1dbd3a3a0c751201fab83dd8b2ad48f5,2026-07-07T17:00:44+00:00,ok,
bc2757dc24c510568977e3ba0e30cc9f548aad59bc848ab2216781a41e0fe730,5efbd3c0835d656dd3936d674e08705640cc663d11568eb7b2e7f9ae210e3952,HPG,2025-06-03,gan 1 3 ty co phieu hoa phat hpg sap nhap san thi gia sau pha loang con bao nhieu 1382343.html,https://kinhtechungkhoan.vn/gan-1-3-ty-co-phieu-hoa-phat-hpg-sap-nhap-san-thi-gia-sau-pha-loang-con-bao-nhieu-1382343.html,True,neutral,0.3,3.0,5.0,3.0,3.0,3.0,unclear,other,direct,"Hòa Phát phát hành hơn 1,28 tỷ cổ phiếu trả cổ tức năm 2024, nâng vốn điều lệ lên 76.755 tỷ đồng. Nhóm cổ đông nội bộ nhận gần 450 triệu cổ phiếu, củng cố vị thế số 1 về lượng sở hữu trên sàn.",,deepseek,deepseek-chat,deepseek-v4-flash,f85c3a1e-9925-4ab9-936f-ea2bac08c1db,1f406292e88673120d2e8f938fe0c15d263b8179e80eac6b9eb47e8ec5591c58,c9abdb5e7b79b4ee2941adf03dff56df84d19d89e9f5ecb94086ba9a7470d300,2026-07-07T23:39:19+00:00,ok,
c2a655b1d1fd9a56bef78e19051fcfc09c40fa721955af3f3b982096f8f4088b,64b62461dc24eff4a5bb0d4c770fcc83b655e6c7e70f861c332788f4c449d0a6,HPG,2025-06-03,tin hieu co phieu hom nay hpg sang ruc 1382344.html,https://kinhtechungkhoan.vn/tin-hieu-co-phieu-hom-nay-hpg-sang-ruc-1382344.html,True,neutral,0.4,3.0,3.0,3.0,3.0,3.0,unclear,other,direct,"Bài báo phân tích kỹ thuật và cơ bản cổ phiếu HPG, chỉ ra xu hướng tăng ngắn và trung hạn với nhiều tín hiệu mua, đồng thời cảnh báo rủi ro từ biến động giá nguyên liệu và cạnh tranh ngành. Các chỉ số tài chính như EPS, P/E, ROA, ROE cho th",,deepseek,deepseek-chat,deepseek-v4-flash,b95850e7-6443-4369-92a3-b1ee273b628d,84335a027f279a83a8f38f1f6d30435b37d8d6d842e9e63663dabd86d9259b04,f6427fb3f3a3708e18a9bd226c21ad3d6e6c0030f84c4d1d746b751997d9aa5a,2026-07-07T17:00:48+00:00,ok,
dba02526aeb786a23f3c1857eea1df708314e0220190355f3a940bd7bf1999b1,dafe07ca81e09920125b68541df956ef12c6b8bc55656b85257c814177f608a0,SSI,2025-06-03,tin hieu co phieu hom nay thanh khoan ssi tang vot than trong truoc vung can 24 600 dong 1382324.html,https://kinhtechungkhoan.vn/tin-hieu-co-phieu-hom-nay-thanh-khoan-ssi-tang-vot-than-trong-truoc-vung-can-24-600-dong-1382324.html,True,neutral,0.2,3.0,3.0,3.0,3.0,3.0,unclear,other,direct,"Bài báo phân tích kỹ thuật và cơ bản cổ phiếu SSI, đề cập đến thanh khoản tăng vọt, các tín hiệu mua và bán, cùng chiến lược giao dịch. Thông tin mang tính tham khảo kỹ thuật, không có sự kiện kinh tế trọng yếu mới.",,deepseek,deepseek-chat,deepseek-v4-flash,a762f799-07bf-483d-88e7-255edf8a0098,386025a48766c9b88b8a90f6c6b411ff0064659a8e54982a49d72ab372f38b51,c360afbb9cc262e7c9ad0bf4fb9a140e31d13e70a40f0b4fd6eabdba680e83ed,2026-07-07T23:39:22+00:00,ok,
dfa1af1f9a48ba6f748bde0bf157bf2d639f14061e8fce06dae11ec3845adb2a,154c72902876453378cc49d60599c36c9429f54da5c11cdfb41558b55c5ca26f,SSI,2025-06-04,CEO SSID: Tài sản mã hóa có thể xuất khẩu ra thế giới và mang USD về cho người Việt,https://vietnambiz.vn/ceo-ssid-tai-san-ma-hoa-co-the-xuat-khau-ra-the-gioi-va-mang-usd-ve-cho-nguoi-viet-202564113245705.htm,True,neutral,0.6,3.0,4.0,3.0,3.0,3.0,unclear,other,indirect,"CEO SSID (công ty con của SSI) kêu gọi khung pháp lý cho tài sản mã hóa, đề cập quỹ đầu tư 200 triệu USD và chiến lược dài hạn, nhưng không có thông tin tài chính cụ thể về SSI.",,deepseek,deepseek-chat,deepseek-v4-flash,1f95560b-e428-4ea8-b13b-f1f2f64921a9,47a9bb495c00a07a968dfac29661eb8f39bd781d6ae03bbd563fd0acc4cfe25d,e87bcd910d9fbc9f63732cb937f49190f3db6149812e169ec53f6b5c9eae6499,2026-07-07T17:00:51+00:00,ok,
d9a76a896439d1f8676bb7fcba36b677e07491c275639f8c5c84bf2e9e82117e,039516d265350e03a5e3a86125ae3e1b905f7bf0539c293de68902414302e1d0,SSI,2025-06-04,SSI: Nghị quyết HĐQT về việc tiếp tục phân phối cổ phiếu ESOP,https://cafef.vn/du-lieu/SSI-2214122/ssi-nghi-quyet-hdqt-ve-viec-tiep-tuc-phan-phoi-co-phieu-esop.chn,True,neutral,0.2,3.0,3.0,3.0,3.0,3.0,unclear,capital,direct,SSI công bố nghị quyết HĐQT về việc tiếp tục phân phối cổ phiếu ESOP.,,deepseek,deepseek-chat,deepseek-v4-flash,865f0c12-2192-456e-b397-f561935fa2bf,ef727b6d64ea017832e36af755c4f884ed9682e3b56575c35d07370845a54300,f206c0e7836018cfc5cc54cd6257c6746e420316f113c525625d161e866037fb,2026-07-07T23:39:23+00:00,ok,
b5349e64846eaf582977b6ba4e1b374734a266cde731ab2b1d21bd6b04bd37de,5a7b0955e75447ed999c290bd3bad506246f621652fc63c5b882062c7cfbb67d,HPG,2025-06-06,lanh dao hoa phat hpg noi khong co hang de ban co dong 6 thang khong lai mot dong 1383038.html,https://kinhtechungkhoan.vn/lanh-dao-hoa-phat-hpg-noi-khong-co-hang-de-ban-co-dong-6-thang-khong-lai-mot-dong-1383038.html,True,neutral,0.7,3.0,4.0,3.0,3.0,3.0,unclear,other,direct,"Lãnh đạo Hòa Phát cho biết không có hàng để bán, giá thép tăng, nguyên liệu đầu vào giảm, kỳ vọng lợi nhuận quý II tương đương quý I (3.300 tỷ đồng), và dự án Dung Quất giai đoạn 2 sẽ vận hành từ quý IV/2025.",,deepseek,deepseek-chat,deepseek-v4-flash,a41da815-deef-403c-a28e-be1c12fa8cf1,d97ef2fe5b8584310b3e96b08ad2b89e9e3595bba4e5ab7636b2a5ef752acbd5,a3ea5be077e5f427dc767943d338309b3731f6b585a7418148df89ef0fc9630c,2026-07-07T17:01:04+00:00,ok,
a45a4430c52fd1f478104ade26157beddb8e77dd31b881ebb872b2b516c8176c,ac27a6c3062fc3c18753391e925fc93382f36a3db9041a213d7c8a7d52b541a5,SSI,2025-06-06,SSI: Nghị quyết HĐQT thông qua kết quả phát hành cổ phiếu ESOP 2024,https://cafef.vn/du-lieu/SSI-2215977/ssi-nghi-quyet-hdqt-thong-qua-ket-qua-phat-hanh-co-phieu-esop-2024.chn,True,neutral,0.2,3.0,3.0,3.0,3.0,3.0,unclear,other,direct,SSI công bố nghị quyết HĐQT thông qua kết quả phát hành cổ phiếu ESOP 2024.,,deepseek,deepseek-chat,deepseek-v4-flash,a2cce5da-6527-4cc6-9d60-8ca1de495d22,f551cbd8e6c29330339950364abbbdaecbeba1046e4614b9f22d97e848c32bf8,6cb3e134fd8c97a0199a32221a1e9b97e3c1f2d8a5ce8990f29d9c7b416a9368,2026-07-07T23:22:25+00:00,ok,
0fc88b434b9bf694752c09095e5d1dbdf8695d19623071a193644243da70f407,0a87c12ddba54f60a2700a5e3374972deb5e85d57c71485f9f967d6ca4b060c1,SSI,2025-06-06,SSI: Đã phát hành 10.000.000 cổ phiếu ESOP 2024,https://cafef.vn/du-lieu/SSI-2215996/ssi-da-phat-hanh-10000000-co-phieu-esop-2024.chn,True,neutral,0.2,3.0,3.0,3.0,3.0,3.0,unclear,other,direct,"SSI đã phát hành 10 triệu cổ phiếu ESOP năm 2024, một sự kiện tài chính doanh nghiệp có độ quan trọng trung bình, tác động tích cực nhẹ đến vốn chủ sở hữu và động lực nhân viên.",,deepseek,deepseek-chat,deepseek-v4-flash,90d6b852-6473-46d1-8e39-63ac86422a20,36ea18e4d47d94efee096458e2fc1e76ef68f6bb80a99f9abc7b9ac7eb43680d,4ff4fa18ff0db86a931ad86b4b9b51abf41b2c6549c87a94d8e644a572efadd3,2026-07-07T17:01:06+00:00,ok,
7296b24e544cf096858841c6400936cee6ae64beec316bdb591f9f51c4204e8e,fc001b9b7b4cc1e4ee02933b85ff7dccb404b6b0730db26e999df9a19d18c470,SSI,2025-06-07,la cong ty chung khoan quy mo lon nhat thi truong ssi da bao ve nha dau tu nhu the nao 1383117.html,https://kinhtechungkhoan.vn/la-cong-ty-chung-khoan-quy-mo-lon-nhat-thi-truong-ssi-da-bao-ve-nha-dau-tu-nhu-the-nao-1383117.html,True,neutral,0.8,3.0,4.0,3.0,3.0,3.0,unclear,operation,direct,"SSI maintains leading position in Vietnam securities, publishes 2024 sustainability report integrating ESG, emphasizes investor protection, transparent governance, environmental initiatives, and social contributions.",,deepseek,deepseek-chat,deepseek-v4-flash,ced615c2-1cc8-4c24-a69c-c32adfa39eac,5f1d830f26500075dfb6022d8daf668d461171590e1621277ae5a5a847b997cf,3af40a36e8bc0aaa4ab4f86902938ad37feae817d9fecd0b9beb9ac7bc599b62,2026-07-07T17:01:10+00:00,ok,
8356df6d555f4e4136e601bcc7b9e405273baafc83bcf2eeaddd81a670604dae,daf12c216aefffad7a60360c6cf218817d89b5398dfe1aebf09df7e8df171fbc,HPG,2025-06-09,hpg vic dan dau danh sach giao dich tu doanh hom nay 1383612.html,https://kinhtechungkhoan.vn/hpg-vic-dan-dau-danh-sach-giao-dich-tu-doanh-hom-nay-1383612.html,True,neutral,0.3,3.0,3.0,3.0,3.0,3.0,unclear,other,direct,"HPG là mã được mua ròng mạnh nhất bởi tự doanh với 91,23 tỷ đồng trong phiên 9/6/2025, cho thấy dòng tiền tự doanh quay trở lại mạnh mẽ.",,deepseek,deepseek-chat,deepseek-v4-flash,6ea17c64-39c7-4eb2-82b7-110ed6e5483b,854e9bf743222f8b0fa0a46d36dc87f4b02debcec14e2e72a583902313d526bb,60788179876e9b2e1b31e4585ba6f6c1dfeda622cc3f600c0844c6e9bbea8c9b,2026-07-07T23:39:25+00:00,ok,
97d8147c384f3129a30cb2de7aae5f8ca60ec04c8a6d48f19d7b58d609c41861,cc414c9eff7f008aaad7b7786265bb2c93e7613e81d776c947e60da753a1384d,HPG,2025-06-09,san pham chu luc nay cua hoa phat hpg dang chiu suc ep kep 1383479.html,https://kinhtechungkhoan.vn/san-pham-chu-luc-nay-cua-hoa-phat-hpg-dang-chiu-suc-ep-kep-1383479.html,True,neutral,-0.4,3.0,4.0,3.0,3.0,3.0,unclear,other,direct,"Bài báo tập trung vào sản phẩm chủ lực HRC của Hòa Phát (HPG), ghi nhận tăng trưởng sản lượng mạnh trong nước nhưng đối mặt với áp lực giảm giá sâu tại các thị trường quốc tế (châu Âu, Mỹ, Trung Quốc), tạo rủi ro cho doanh nghiệp xuất khẩu.",,deepseek,deepseek-chat,deepseek-v4-flash,0d2e6103-7c59-4553-8048-ba7fe95063a3,967e41e4b66dd265d4c15fb6be145b5a5b465820764c53b95db7902d75880ab6,b38abd4cd66368e46a70eedb1f0f10c1e59331c81e3be2af431904738d73e094,2026-07-07T17:01:13+00:00,ok,
d7158508e916b00d151fc9c139c9b18c0fe8c1e447bde13d73e4e663994ef750,f06262421ab52dfc5c6b1bc5635f2dc36a362248b40c8d3add4dca0be53de947,HPG,2025-06-10,nhiet ke thi truong sang 10 6 vn index bat tang mwg tcb hpg hut dong tien 1383708.html,https://kinhtechungkhoan.vn/nhiet-ke-thi-truong-sang-10-6-vn-index-bat-tang-mwg-tcb-hpg-hut-dong-tien-1383708.html,True,neutral,0.6,3.0,2.0,3.0,3.0,3.0,unclear,other,direct,"Bài báo tường thuật diễn biến thị trường sáng 10/6, trong đó HPG tăng 350 đồng lên 26.650 đồng, đóng góp 0,52 điểm cho VN-Index. Thông tin chỉ mang tính cập nhật giá và thanh khoản, không có sự kiện nền tảng hay thay đổi cơ bản nào về doanh",,deepseek,deepseek-chat,deepseek-v4-flash,e7576637-716d-4a75-a30a-2c6bb41289ec,3310fa7d4b12ffba81b03e22f08db6e14b5295a17883d26bce953e4978a6a26d,534aa571b46b94af2546e643056d8f1ed538070ac704ac7d9f9b6e4536917d8e,2026-07-07T17:01:15+00:00,ok,
9ab3e0869a7bb08b432033596b943ddd55afe45672235d8e3effb9336475e53f,6d968c641e6a4724b50fe4ca426b750a47d7ca278b08e16251189acd984119a9,HPG,2025-06-10,tu doanh gom hon 435 ty dong uu tien hpg mwg giua nhip hoi phuc thi truong 1383830.html,https://kinhtechungkhoan.vn/tu-doanh-gom-hon-435-ty-dong-uu-tien-hpg-mwg-giua-nhip-hoi-phuc-thi-truong-1383830.html,True,neutral,0.4,3.0,3.0,3.0,3.0,3.0,unclear,other,direct,"Tự doanh mua ròng hơn 435 tỷ đồng, trong đó HPG được mua ròng mạnh nhất với 63,27 tỷ đồng, cho thấy kỳ vọng vào ngành thép. Thị trường phục hồi tích cực, VN-Index tăng 5,66 điểm.",,deepseek,deepseek-chat,deepseek-v4-flash,950bec07-c62d-4c8f-93f3-ac3e6bafb7d3,d7c166e9779d83034da7fbb37182e6a67d4416c5fc1da7b370434742f1487452,ad998b66c84633863a7f833217477981f37e0d14bdf29c094b3fbddda1097193,2026-07-07T23:22:29+00:00,ok,
f6dc9819a49de54f3f18413ffee4e8caf0f51d2cc0bc4be0f6b6b5f30ac0a945,9d5b33157c1b1a9af865f16e2e84462716d304b8d209c0ef300447613d84dffe,HPG,2025-06-13,co phieu hpg vao vung mua hap dan tiem nang tang toi hang chuc 1384404.html,https://kinhtechungkhoan.vn/co-phieu-hpg-vao-vung-mua-hap-dan-tiem-nang-tang-toi-hang-chuc-1384404.html,True,neutral,0.8,3.0,5.0,3.0,3.0,3.0,unclear,other,direct,,,deepseek,deepseek-chat,deepseek-v4-flash,d8447551-34ab-4a3a-918a-01bc94fde380,611bb1da0ee7396d3fb0eda9bfbc56f7be1a24a7a6a33f7ddcb3f7f7474e1acb,07fee7bd6f42f94987cb62d4159542d3f289c96ef15224f88bb2735761955aac,2026-07-07T17:01:26+00:00,ok,
f5f570bc08b648f9230908d14482d14bfff4b0e1cd1593906b1ba5e58c5ce314,ff437f9a54bcf94bf4a7cb9ac78c9db8e386c2f83802121ccb024e96e1587898,HPG,2025-06-13,co phieu tieu diem hom nay 13 6 hpg pnj vpb 1384361.html,https://kinhtechungkhoan.vn/co-phieu-tieu-diem-hom-nay-13-6-hpg-pnj-vpb-1384361.html,True,neutral,0.7,3.0,4.0,3.0,3.0,3.0,unclear,other,direct,,,deepseek,deepseek-chat,deepseek-v4-flash,30fadcd4-1c14-4962-af14-ce6cf820c1c6,dfb9e35aa18cb13e5dbf34fab2bb260d64ee8870a3c01c9478ac64dd89e5d7b3,ec3785b7cbcfd923eba6b87a8c3a861046b724c2d48c9051994a5a0ad1074a69,2026-07-07T17:01:30+00:00,ok,
f51975463301c6d8862234d5c766fd70b9872938250da1facb94a5e7353ebb3e,f7391945ca1d926dc1690e24d946343dcb256e7e2508231a4a4f6b887c13eee1,HPG,2025-06-15,gan 70 tai san nam o mwg hpg ssi nu chu tich mot doanh nghiep cho biet phai uu tien don dep qua khu 1384857.html,https://kinhtechungkhoan.vn/gan-70-tai-san-nam-o-mwg-hpg-ssi-nu-chu-tich-mot-doanh-nghiep-cho-biet-phai-uu-tien-don-dep-qua-khu-1384857.html,True,neutral,0.2,3.0,3.0,3.0,3.0,3.0,unclear,other,indirect,"Bài báo về TVC, nắm giữ nhiều cổ phiếu HPG. TVC đang tái cấu trúc, kế hoạch kinh doanh giảm mạnh, nhưng tập trung vào cổ phiếu đầu ngành như HPG. Thông tin gián tiếp về HPG qua danh mục đầu tư của TVC.",,deepseek,deepseek-chat,deepseek-v4-flash,cabfe248-e28c-4a89-bd1b-dba76ceafc56,8ff2f96e7fe824c43338bdd4ddfd0680554bfe8734332977765b98502536745d,8f427ffe95f656579cac2dcdb4e445a8384a8c62250504c62eaf3a0ce6a220ff,2026-07-07T23:39:28+00:00,ok,
5d85922b61976b9e3d3e6b5ad745e9be9bfed55bbb28dbc3f8c33730d0e4b422,79d225b3df8ab816dd2674d1811dac230b43201462f1b8ea82c2d3fc85e7f205,HPG,2025-06-18,Hòa Phát (HPG) thăng hạng lên vị trí 62/100 công ty lớn nhất khu vực Đông Nam Á,https://www.tinnhanhchungkhoan.vn/hoa-phat-hpg-thang-hang-len-vi-tri-62100-cong-ty-lon-nhat-khu-vuc-dong-nam-a-post371454.html,True,neutral,0.8,3.0,4.0,3.0,3.0,3.0,unclear,other,direct,"Hòa Phát (HPG) thăng hạng lên vị trí 62 trong bảng xếp hạng Fortune 500 Đông Nam Á 2025, với doanh thu 5,54 tỷ USD, lợi nhuận sau thuế 479 triệu USD năm 2024. Doanh thu và lợi nhuận tăng trưởng mạnh, vượt kế hoạch. Quý I/2025 tiếp tục tăng ",,deepseek,deepseek-chat,deepseek-v4-flash,17f2b3e9-e174-4b42-a305-b04ba6078870,482898948506ef378793844f2895666ee2fc8fb45fa5ad267c8d5aedda51ef33,1ce51c2fa6fb0cf7377cc801addd0ec474d9c7a94ec04bb7f0bff668f31fd243,2026-07-07T17:02:02+00:00,ok,
cf888edfe261c345e03af89f2003fcfdb5f6067961a21043d0d907d11386b3bc,f33f5e74fc413b5bb7cb4a50919908cc7988d68933b7a8c46361a5df443b11cf,HPG,2025-06-19,mot buoc ngoat quan trong voi hoa phat hpg sau nhieu quy doi cho 1385794.html,https://kinhtechungkhoan.vn/mot-buoc-ngoat-quan-trong-voi-hoa-phat-hpg-sau-nhieu-quy-doi-cho-1385794.html,True,neutral,0.8,3.0,5.0,3.0,3.0,3.0,unclear,other,direct,"Bài báo dự báo kết quả kinh doanh quý II/2025 của Hòa Phát (HPG) với doanh thu 44.244 tỷ đồng (+12% YoY) và lợi nhuận sau thuế 4.186 tỷ đồng (+26% YoY), là quý tốt nhất kể từ Q2/2022. Cả năm 2025, doanh thu dự kiến 138.855 tỷ (+17%) và lợi ",,deepseek,deepseek-chat,deepseek-v4-flash,6987c556-b317-492b-bcfe-4b5e804b63b0,cd8ad10cbabb13b0ef0fe800f1b94a531b5853ce0f1c5176b787ab199f832721,e6bc32f9b73c7fdcb3a6e50a472c4ee4dd8ed4462966cc39b82fdefac5e15848,2026-07-07T23:39:32+00:00,ok,
77c81a0dae48f40603eb23b7bb666fc985c45f55a0735decedc20dc96cb504b3,2b176df1bc9e3f3e1b81e89ca0d6f84cac47a7a3bfeca8f2573a73e9652d4575,SSI,2025-06-19,ssi mo rong he sinh thai so voi blockchain dien toan dam may va tai san so 1385788.html,https://kinhtechungkhoan.vn/ssi-mo-rong-he-sinh-thai-so-voi-blockchain-dien-toan-dam-may-va-tai-san-so-1385788.html,True,neutral,0.7,3.0,4.0,3.0,3.0,3.0,unclear,operation,direct,,,deepseek,deepseek-chat,deepseek-v4-flash,4c5a77a0-fd65-4352-a104-872cec6a3178,d3d244e11f95b09eb1d7310a6ad636c20325befea4190d924261d360909c86dc,1c535065611f0d866dbdc6f2f5d247ee078f0b4ff7f9995aea544c015fb10c27,2026-07-07T17:02:10+00:00,ok,
5d3b902f959d64817677801b208338e4ce91647d52b2838e8f587b7d19952a49,aeb432ac3c58c98a09180b58fa6f5a0d3fea1f0a0dbf398bfaa556bca4e420b0,HPG,2025-06-21,tu doanh co cau danh muc tcb va hpg chiu ap luc chot loi phien cuoi tuan 1386121.html,https://kinhtechungkhoan.vn/tu-doanh-co-cau-danh-muc-tcb-va-hpg-chiu-ap-luc-chot-loi-phien-cuoi-tuan-1386121.html,True,neutral,-0.3,3.0,3.0,3.0,3.0,3.0,unclear,other,direct,"Khối tự doanh bán ròng cổ phiếu HPG với giá trị 17,54 tỷ đồng trong phiên cuối tuần, phản ánh áp lực chốt lời và lo ngại về chu kỳ lợi nhuận ngành thép.",,deepseek,deepseek-chat,deepseek-v4-flash,b58eed48-5b15-4306-9d07-d0aebb0185ef,902c0fc2e0835f7ee95ef44a3bd2d9bc071ee01bd3dc4754e14631bc38ff5c69,fa1bb580b810c87143656bd4e6b7df83be8ad73beba35bb60f816c6a0a5c869c,2026-07-07T17:02:16+00:00,ok,
9ffe78e028e01f5dffde73f25e2ca3a234d543f331542f4ab9fd7791b6487e15,ddd2e373b21d7e1c02b69e141925f3849af9e1404094087ec0f0aa39da9daa0c,VCB,2025-06-24,"Vietcombank, VietinBank, BIDV sẽ được chia cổ tức bằng cổ phiếu khi đáp ứng hai điều kiện sau",https://vietnambiz.vn/vietcombank-vietinbank-bidv-se-duoc-chia-co-tuc-bang-co-phieu-khi-dap-ung-hai-dieu-kien-sau-20256247594334.htm,True,neutral,0.3,3.0,4.0,3.0,3.0,3.0,unclear,other,direct,,,deepseek,deepseek-chat,deepseek-v4-flash,32f44c04-149b-4009-aace-0b7db7eace6e,b0d1068a9417faa098cddd80aa5127589b1dbe4afeee7d62bb92df6c7593e99b,16cdd054dceb07a8436f65dd2bb14d49615d9162a0cc20d98f63111058d52c78,2026-07-07T23:39:36+00:00,ok,
0026a5626882d7680f0c6f7fd4d9572534ffeb81cb2a8374b74ccb6a6d44d441,c663502124c2aa61fb79604100745a53f9568ace79acefaa2e95e0a863793087,HPG,2025-06-25,chi 2 ngay nua nhung ai dang nam co phieu hoa phat hpg se phai lam mot dieu de bao ve quyen loi 1386864.html,https://kinhtechungkhoan.vn/chi-2-ngay-nua-nhung-ai-dang-nam-co-phieu-hoa-phat-hpg-se-phai-lam-mot-dieu-de-bao-ve-quyen-loi-1386864.html,True,neutral,0.3,3.0,4.0,3.0,3.0,3.0,unclear,capital,direct,,,deepseek,deepseek-chat,deepseek-v4-flash,b9067b85-26d9-44d3-8dc9-a12dece35cba,24787ccfa912e368c350d82516ae82ff33b1c74547b5a53506d0692f3927fb3e,8912fe51b01de281c0cd3a686646a4c31325cd90b6cf765c7a1da3d1f3685cac,2026-07-07T17:02:25+00:00,ok,
