content_hash,ticker,date,title,url,sentiment,sentiment_score,materiality,materiality_score,risk_level,risk_score,event_type,relevance_to_ticker,confidence,rationale,provider,requested_model,response_model,request_id,prompt_sha256,input_sha256,annotated_at_utc,status,error
f297b7df0e6d6217170f912865c0d2d395a7b77e20f8fbbb2f12c504de72ff46,ABB,2023-05-15,"ABB: 30.5.2023, ngày GDKHQ trả cổ tức bằng cổ phiếu (tỷ lệ 10%)",https://cafef.vn/du-lieu/ABB-233768/abb-3052023-ngay-gdkhq-tra-co-tuc-bang-co-phieu-ty-le-10.chn,,,,,,,,,,,,,,,5709b4c8d5af00362e30e7e09ab6a98d7a7f8c9032a887cbc37f2f007bb4fa1a,f0c3a7e060af838d20cdfdbaf477c194db2e425e849ca730cb9a0922bd35c8fd,2026-07-07T06:39:54+00:00,error,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. ', 'status': 'RESOURCE_EXHAUSTED'}}"
70185f10d1ab271974752d9c4083ea54f578162a1ce6fa67e35d6c97b11417bf,ABB,2022-10-03,ABB: Nghị quyết HĐQT sửa điểm g mục 2.1 tại phương án tăng VĐL năm 2022,https://cafef.vn/du-lieu/ABB-386858/abb-nghi-quyet-hdqt-sua-diem-g-muc-21-tai-phuong-an-tang-vdl-nam-2022.chn,,,,,,,,,,,,,,,5705870cf330a06312067d89e64f1971c32293d2f464ac8e8452f5109c1a9d15,579d32e69cfbc78ff06ac2dc0a348b667af7e847667035902a424c872bf166a8,2026-07-07T06:39:55+00:00,error,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. ', 'status': 'RESOURCE_EXHAUSTED'}}"
e10e0933a1cdf3023d618460feddece868e7082290be249b3b0048a2cd235e9c,ABB,2022-09-22,ABB: Quyết định HĐQT về quy chế phát hành cổ phiếu ESOP,https://cafef.vn/du-lieu/ABB-391502/abb-quyet-dinh-hdqt-ve-quy-che-phat-hanh-co-phieu-esop.chn,,,,,,,,,,,,,,,947e84512038b412f1f6e2a40303b1463ed556fcb73e1c392c620f7dc5564482,d81abd8919daf74e1153e53a46f40fd3c752d382c1d31680b623708e5ac95afc,2026-07-07T06:39:55+00:00,error,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. ', 'status': 'RESOURCE_EXHAUSTED'}}"
226113783fed2e9b8fd3d0bee59bc9668e034f9cc845ed423a9ecefdd9e8b3e7,ABB,2022-02-07,"ABB: 10.2.2022, ngày GDKHQ trả cổ phiếu thưởng (tỷ lệ 35%)",https://cafef.vn/du-lieu/ABB-502124/abb-1022022-ngay-gdkhq-tra-co-phieu-thuong-ty-le-35.chn,,,,,,,,,,,,,,,389d244cbd20fa44fd897dc4b925d74bfe0c6050b0168b0a306c255c2c84a592,1dd5aa855c994bfeba6218760a1d4e5f8de059b5c236b948d47ac9df98345944,2026-07-07T06:39:56+00:00,error,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. ', 'status': 'RESOURCE_EXHAUSTED'}}"
ff7390f9fc2af4a08ac837acdc54fe3151a1f87c9378d4813d668311c80fba9e,ACB,2026-06-05,ACB: Thông báo phát hành cổ phiếu để trả cổ tức,https://cafef.vn/du-lieu/ACB-2902811/acb-thong-bao-phat-hanh-co-phieu-de-tra-co-tuc.chn,,,,,,,,,,,,,,,a0353f836aafd08853e5d0b9e2849639c3cc8a7df8397c1bed2c0d230812cc8c,ae93882bcc235d3605c6383d76bc433506727521f80cdd269c0a03fc18ef0ede,2026-07-07T06:39:57+00:00,error,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. ', 'status': 'RESOURCE_EXHAUSTED'}}"
0cfba0be9bab705a7aba759c09e2d52c3c154cb537db083757e58472aaee56af,ACB,2026-06-03,ACB: Báo cáo phát triển bền vững 2025,https://cafef.vn/du-lieu/ACB-2901100/acb-bao-cao-phat-trien-ben-vung-2025.chn,,,,,,,,,,,,,,,6096dba15d96a1af28870a3e78df55b7f1ea04bab327474a54443fdc261b001c,6dba7fa464e21dd2e668973ccbff392a0858733ddd7c3c0e025613b1c23edc44,2026-07-07T06:39:58+00:00,error,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. ', 'status': 'RESOURCE_EXHAUSTED'}}"
d18aca889d153a80400dfb1bc9decab12cb21e771202cf4f4a63cfdd9f58bd88,ACB,2026-06-03,ACB: Thông báo ngày ĐKCC để thực hiện quyền trả cổ tức năm 2025 bằng tiền và cổ phiếu,https://cafef.vn/du-lieu/ACB-2901424/acb-thong-bao-ngay-dkcc-de-thuc-hien-quyen-tra-co-tuc-nam-2025-bang-tien-va-co-phieu.chn,,,,,,,,,,,,,,,c36401820f50baa7d75283c0336418ccd55657c29af8a5c04a8cbf4a8ca21e26,9781254f7889441f7d276e362bd3a8c158bff55e911ad8b60a1fa67369b72e07,2026-07-07T06:39:58+00:00,error,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. ', 'status': 'RESOURCE_EXHAUSTED'}}"
407abadb3af69ad6a86d4eb1ca2edadfde79468a1281bc11e4786b05f866db08,ACB,2026-06-02,ACB: Các Nghị quyết HĐQT ngày 01/06/2026,https://cafef.vn/du-lieu/ACB-2900151/acb-cac-nghi-quyet-hdqt-ngay-01062026.chn,neutral,0.0,low,0.2,low,0.1,governance,direct,0.95,"Bài báo chỉ đơn thuần thông báo về việc HĐQT của ACB đã ban hành các nghị quyết. Nội dung chi tiết của các nghị quyết này không được đề cập, do đó không có cơ sở để đánh giá tác động tích cực hay tiêu cực, cũng như mức độ quan trọng hay rủi ro. Đây là một sự kiện liên quan đến quản trị doanh nghiệp.",gemini,gemini-2.5-pro,gemini-2.5-pro,,44606025df1c8b740166f3b01ae6a0ffc2d453418547b6523b901716557cfcba,10e2fae972708f16247286d7522a6f7a4f63f79693b4dbf192fce1113de6d425,2026-07-07T06:40:13+00:00,ok,
196a01ab0b5f57f3371a9355799b58d283a79f6c1bcd9aec0d3e595880f6c5c5,ACB,2026-05-26,"ACB: Nghị quyết HĐQT về các hợp đồng, giao dịch với ACBC",https://cafef.vn/du-lieu/ACB-2895416/acb-nghi-quyet-hdqt-ve-cac-hop-dong-giao-dich-voi-acbc.chn,,,,,,,,,,,,,,,1628ba6266379b5bf566edffddad65eda8c60edb3bf00f8d1f1a3408c121c686,821cd9b1cf9c6303942f994ee627ae60e7743323a9c4e84419f7f270ab78fe88,2026-07-07T06:40:14+00:00,error,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. ', 'status': 'RESOURCE_EXHAUSTED'}}"
4c7ef4992d77d4239c6c706649e9e21ae3a27e1242ac6616405ada7d47c1ce5b,ACB,2026-04-23,ACB: Giải trình biến động LNST quý 1/2026 so với cùng kỳ năm trước,https://cafef.vn/du-lieu/ACB-2673850/acb-giai-trinh-bien-dong-lnst-quy-12026-so-voi-cung-ky-nam-truoc.chn,,,,,,,,,,,,,,,c32b8267e415a4651417db4a0af3b0abc6c52a39721f71874a939ef484bacdb8,bc9d6eede8d1aa8bcc4c780295cc03f1c64dcf6cb1a673990fa6fdc06660a89d,2026-07-07T06:40:14+00:00,error,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. ', 'status': 'RESOURCE_EXHAUSTED'}}"
eddc11bcd7c97b30d0383e8cbc894cfda93771f467669a2aac162ce19c4b0db7,ACB,2026-04-14,ACB: Nghị quyết HĐQT về việc triển khai phương án phát hành cổ phiếu để trả cổ tức 2025,https://cafef.vn/du-lieu/ACB-2666462/acb-nghi-quyet-hdqt-ve-viec-trien-khai-phuong-an-phat-hanh-co-phieu-de-tra-co-tuc-2025.chn,,,,,,,,,,,,,,,f664090053d5e0886cc4d0539fe42210c9d18bec5cdbd484904ccf7fc9fc877d,2f6d6838fba5b4875927787121d9fb189c6c244791462785b04348861385e6a2,2026-07-07T06:40:15+00:00,error,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. ', 'status': 'RESOURCE_EXHAUSTED'}}"
0671f5eb42f15e2ea41a0dc162ca3a3401da3fbc7d422a50e4cda067206b9ca4,ACB,2026-04-10,ACB đón lượng cổ đông kỷ lục đến dự Đại hội,https://cafef.vn/acb-don-luong-co-dong-ky-luc-den-du-dai-hoi-188260410102340802.chn,,,,,,,,,,,,,,,e0f601b62232848367f16e362f1cb312c41f755b8b4e842e73bfc287857c215f,83547b3fdfb571755e680ccb0b5a1353b907e80e5314b50a76945450d09af86e,2026-07-07T06:40:16+00:00,error,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. ', 'status': 'RESOURCE_EXHAUSTED'}}"
68cdc69d0a2e7ae2b8628665f999360649807e3798273581d577bb46b4bb8d95,ACB,2026-04-10,ACB: Nghị quyết HĐQT bổ nhiệm lại bà Dương Thị Nguyệt giữ chức Kế toán trưởng,https://cafef.vn/du-lieu/ACB-2663993/acb-nghi-quyet-hdqt-bo-nhiem-lai-ba-duong-thi-nguyet-giu-chuc-ke-toan-truong.chn,,,,,,,,,,,,,,,6a32162bdd98b5d86bbcb5f164383e3b83857d8279b1cd9ef284360b358c12a0,9f725ec145e12c1244cb6cfc3e81ef769be66d61d7f4e10cfd4592240e8ee16e,2026-07-07T06:40:17+00:00,error,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. ', 'status': 'RESOURCE_EXHAUSTED'}}"
4a8cfb9ed28df6b3b1f5ebb38a8e1b237f118476393665495ca64e4e1781cc97,ACB,2026-04-10,ACB: Biên bản họp và Nghị quyết ĐHĐCĐ thường niên năm 2026,https://cafef.vn/du-lieu/ACB-2663992/acb-bien-ban-hop-va-nghi-quyet-dhdcd-thuong-nien-nam-2026.chn,,,,,,,,,,,,,,,e7e32c55d96f5b4016785dcf846c7ed3a10a2d0fff3c05443d72427c1e85eaad,35394643a62858199f2bbc91989eba104229bab8cb8316822768bb8f4d1cf817,2026-07-07T06:40:18+00:00,error,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. ', 'status': 'RESOURCE_EXHAUSTED'}}"
b560941e421e898e6f5bdf6067351b3a6ca8d61ae4a3625dad250b0a65673147,ACB,2026-04-09,"ACB đạt 5.400 tỷ đồng lợi nhuận trong quý 1, Chủ tịch Trần Hùng Huy trả lời về nhóm cổ đông lớn Âu Lạc",https://cafef.vn/acb-dat-5400-ty-dong-loi-nhuan-trong-quy-1-chu-tich-tran-hung-huy-tra-loi-ve-nhom-co-dong-lon-au-lac-188260409105324503.chn,,,,,,,,,,,,,,,8faca49e74eb6bd0930d6ee7a05bb42652e6623ce8760f1079df9b7862527e15,1e7a60210a3fc8861af7f82274fbc70d5109e409494bfc755b6d93e2cbce5639,2026-07-07T06:40:19+00:00,error,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. ', 'status': 'RESOURCE_EXHAUSTED'}}"
5b0dcc514f99d06c09beb311b5556d064456c98a2b3a20ee59ab51479f77d3b8,ACB,2026-04-09,"ĐHCĐ ACB: Đặt mục tiêu lợi nhuận trên 22.300 tỷ đồng trong năm 2026, chia cổ tức cả tiền mặt lẫn cổ phiếu ngay trong quý II và tăng mạnh vốn điều lệ",https://cafef.vn/dhcd-acb-dat-muc-tieu-loi-nhuan-tren-22300-ty-dong-trong-nam-2026-chia-co-tuc-ca-tien-mat-lan-co-phieu-ngay-trong-quy-ii-va-tang-manh-von-dieu-le-188260409092402053.chn,,,,,,,,,,,,,,,5fdf5491f1b6a7ec0724272e2bb75b766ee84cd645283414d39ec3651e36f721,7e80c9c9f50d6f745a6da65857998ba43256207774f52434f1f1d843bec6e916,2026-07-07T06:40:20+00:00,error,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. ', 'status': 'RESOURCE_EXHAUSTED'}}"
62fa5f89ae5fb101dfa88cdacb3d94e3d73ecf99ccfba2bbad499df45e8ac13c,ACB,2026-04-03,ACB: Nghị quyết HĐQT về việc mua lại trước hạn trái phiếu riêng lẻ,https://cafef.vn/du-lieu/ACB-2658811/acb-nghi-quyet-hdqt-ve-viec-mua-lai-truoc-han-trai-phieu-rieng-le.chn,,,,,,,,,,,,,,,f1cde1ec19f7100c5c24b904118a69fca2c226596d35dae35bfdf0f33874e412,acb640c1100ad5387620b5520a41d74559ceadf730725f2b4630ea380372138e,2026-07-07T06:40:21+00:00,error,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. ', 'status': 'RESOURCE_EXHAUSTED'}}"
4ec2830b622a027e4425a4de5cf35a840843d6e249bba052ce94d5c4c901bcde,ACB,2026-03-20,ACB: Nghị quyết HĐQT về việc bổ sung tài liệu ĐHĐCĐ thường niên 2026,https://cafef.vn/du-lieu/ACB-2423951/acb-nghi-quyet-hdqt-ve-viec-bo-sung-tai-lieu-dhdcd-thuong-nien-2026.chn,,,,,,,,,,,,,,,7cbcf981e20e517471626991657637e37743443631a7b98f7bf3cb4ea58df0d3,9271c06126bca2502b335e5e452cc989ae63291de5dd066c895fedad3bac75f6,2026-07-07T06:40:21+00:00,error,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. ', 'status': 'RESOURCE_EXHAUSTED'}}"
beff9e693bd3870ead764a51fdf6fd720c88428e4fc92a308e1d6edd3161cfe3,ACB,2026-03-17,"ACB: Nghị quyết HĐQT về các hợp đồng, giao dịch với Công ty TNHH MTV Quản lý quỹ Ngân hàng Á Châu",https://cafef.vn/du-lieu/ACB-2421660/acb-nghi-quyet-hdqt-ve-cac-hop-dong-giao-dich-voi-cong-ty-tnhh-mtv-quan-ly-quy-ngan-hang-a-chau.chn,,,,,,,,,,,,,,,eab5a0a61eeeb167498e356f88c0d8452b8940d9f803eccecdad7d84a870c35f,dd745fa2c320b07287409727a606f7c6df0f547e55cd2180236a2122a4d86d53,2026-07-07T06:40:22+00:00,error,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. ', 'status': 'RESOURCE_EXHAUSTED'}}"
35d84919d51340fdae5d40cbfd835a8373af483959f84024834530db8c40562e,ACB,2026-03-13,ACB: Thông báo tổ chức ĐHĐCĐ thường niên năm 2026,https://cafef.vn/du-lieu/ACB-2416993/acb-thong-bao-to-chuc-dhdcd-thuong-nien-nam-2026.chn,,,,,,,,,,,,,,,9e4e1dffd30fb82feeff9e9f18368d0815aa149d059e325949d7b9b422e40e87,99761cff22b934d9b3ab85751f4b900940398f6dde32224be6b865f1c52a4ec3,2026-07-07T06:40:23+00:00,error,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. ', 'status': 'RESOURCE_EXHAUSTED'}}"
f1c36226802062460c99dd3357dae1749235b25a59d4dfa303b495c98a63ee98,HCM,2026-02-12,"ACB: 27.2.2026, ngày GDKHQ tham dự ĐHĐCĐ thường niên năm 2026",https://cafef.vn/du-lieu/ACB-2402416/acb-2722026-ngay-gdkhq-tham-du-dhdcd-thuong-nien-nam-2026.chn,,,,,,,,,,,,,,,b86c8cd7982d9565bed9b38ef17135b93e6c89ed0462ed96e86e1b9c0ad6e44c,64491798b18a721023f4d9b16ff39600bb27770b45d8df63b77d5bc8edebf08a,2026-07-07T06:40:24+00:00,error,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. ', 'status': 'RESOURCE_EXHAUSTED'}}"
1a9c90eb8f7be57e14b6a98531f94b51c1bac6e35b3e471d32f6d1713350a9d6,ACB,2026-02-06,ACB: Thông báo về ngày ĐKCC để thực hiện quyền tham dự ĐHĐCĐ thường niên năm 2026,https://cafef.vn/du-lieu/ACB-2398709/acb-thong-bao-ve-ngay-dkcc-de-thuc-hien-quyen-tham-du-dhdcd-thuong-nien-nam-2026.chn,,,,,,,,,,,,,,,871c751b6ccefc10f95040556cb0c176157a9451775f3ae85f946f9cd8f6eb67,324dee0cbf5f06425ed0f19e1063c9ea573d88a065140740c1e8c020fd081ac2,2026-07-07T06:40:24+00:00,error,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. ', 'status': 'RESOURCE_EXHAUSTED'}}"
d836529f1228f83993dbaad4e1798e87991153da3e69e434ff31bec50c360923,ACB,2026-01-28,ACB: Giải trình biến động LNST trên BCTC quý 4/2025 so với cùng kỳ năm trước,https://cafef.vn/du-lieu/ACB-2391816/acb-giai-trinh-bien-dong-lnst-tren-bctc-quy-42025-so-voi-cung-ky-nam-truoc.chn,,,,,,,,,,,,,,,460c727a02e7be6d1cdb33de234118a75299ccd2dcff1ffeab9f97279c71d117,71cfa804eac4506ba0004ece3e94d279e3be66bb6242c669d8f5526defcbb93e,2026-07-07T06:40:25+00:00,error,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. ', 'status': 'RESOURCE_EXHAUSTED'}}"
619a57422c646711062139d614ea98783d2cd0c994de48514916f81c9ab6d59c,ACB,2026-01-09,ACB: Nghị quyết HĐQT bổ nhiệm lại ông Nguyễn Khắc Nguyện giữ chức Phó Tổng giám đốc,https://cafef.vn/du-lieu/ACB-2380160/acb-nghi-quyet-hdqt-bo-nhiem-lai-ong-nguyen-khac-nguyen-giu-chuc-pho-tong-giam-doc.chn,,,,,,,,,,,,,,,35ecf3329cd9c2ba4bf4b451ad822829fe55f1f70d9193fb53559dbd5d7634dc,6956c3200ff5cb6133426aeee7d86a237ed63025580bab56dc7b686318e0ec65,2026-07-07T06:40:26+00:00,error,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. ', 'status': 'RESOURCE_EXHAUSTED'}}"
fcfd9bf3f9aa50696084fa9293ef213760f649b40fccaa4f4910ece85cbb700a,ACB,2025-12-18,ACB: Nghị quyết HĐQT về việc cho các công ty con thuê một phần trụ sở kinh doanh thuộc sở hữu của ACB,https://cafef.vn/du-lieu/ACB-2364899/acb-nghi-quyet-hdqt-ve-viec-cho-cac-cong-ty-con-thue-mot-phan-tru-so-kinh-doanh-thuoc-so-huu-cua-acb.chn,,,,,,,,,,,,,,,669ec6e7959be7efeda18417b0d154477fdae9c391b81923c4dc1fb43191d875,a7d663a6e1ef01f4624b086bf8055f863f8f04edb1208727754514fbb64d4b27,2026-07-07T06:40:27+00:00,error,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. ', 'status': 'RESOURCE_EXHAUSTED'}}"
f63347c2f7cb9761c401b6db67c8c3e6fb451408b0385b67b1daf43681ade149,ACB,2025-12-15,ACB: Nghị quyết HĐQT về việc ký hợp đồng ủy quyền giữa ACB và ACBA,https://cafef.vn/du-lieu/ACB-2362215/acb-nghi-quyet-hdqt-ve-viec-ky-hop-dong-uy-quyen-giua-acb-va-acba.chn,,,,,,,,,,,,,,,baac2c6ab22b22e3794d01c2aad4fd6ebbc5c2e5d26ff7fceb1eccf894b08f71,64451cf2c59f94af66d50c280664b64d0c82ca1bc3a8f7caea3ac933149f8b38,2026-07-07T06:40:28+00:00,error,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. ', 'status': 'RESOURCE_EXHAUSTED'}}"
05723c42e39d6881597e50b6db77663fa445bad6f48c0a5a1a1cdffc623e8058,ACB,2025-11-14,ACB: Quyết định của NHNNVN về việc bổ sung nội dung hoạt động vào Giấy phép thành lập và hoạt động,https://cafef.vn/du-lieu/ACB-2340709/acb-quyet-dinh-cua-nhnnvn-ve-viec-bo-sung-noi-dung-hoat-dong-vao-giay-phep-thanh-lap-va-hoat-dong.chn,,,,,,,,,,,,,,,d5f06cf8fb48e88975d29199216121d4e1d23ed1152683fa8a9edfeb9ad3b96a,6a6bc7886104ef64e5a8845ab6dfb22e77cf14056dd00b4da0e578fa68b920ef,2026-07-07T06:40:29+00:00,error,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. ', 'status': 'RESOURCE_EXHAUSTED'}}"
590ba90dfc3f40164ca5fe30d0233777bf27e8dab317b484d183a714231062d8,ACB,2025-11-11,ACB: Nghị quyết và Biên bản kiểm phiếu bằng hình thức lấy ý kiến cổ đông bằng văn bản,https://cafef.vn/du-lieu/ACB-2337846/acb-nghi-quyet-va-bien-ban-kiem-phieu-bang-hinh-thuc-lay-y-kien-co-dong-bang-van-ban.chn,,,,,,,,,,,,,,,e9125a8d7c4b07f56aff738ef7b7c8937ab6620c35f01dfcb3e054a975140dcb,582a6139604021117ead033ed0df0d2468b32f3f17e8262d0c046cb87cf562c6,2026-07-07T06:40:30+00:00,error,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. ', 'status': 'RESOURCE_EXHAUSTED'}}"
2c3e6f20a709f2bd25609fd44fd9ed30b380409143e43255150c9a82e50843be,ACB,2025-10-27,ACB: Tờ trình ĐHĐCĐ về việc thành lập công ty con,https://cafef.vn/du-lieu/ACB-2326277/acb-to-trinh-dhdcd-ve-viec-thanh-lap-cong-ty-con.chn,,,,,,,,,,,,,,,46e7e24155236d9f5d85ee019c15e90c4297df3ebf30f9e84dd5fb614b6f5912,672ebe467545ae71bd9e90c6384b935172bbbe4f9465c653a4891ffbd02997d7,2026-07-07T06:40:31+00:00,error,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. ', 'status': 'RESOURCE_EXHAUSTED'}}"
c6821de652df0ac9a2eea6dafe9f2f9052bdc594b7c0aca012cb6212a459a0a7,ACB,2025-10-27,ACB: Phiếu lấy ý kiến cổ đông bằng văn bản,https://cafef.vn/du-lieu/ACB-2326731/acb-phieu-lay-y-kien-co-dong-bang-van-ban.chn,,,,,,,,,,,,,,,d05e3c0453579a033bd62cf92ae8de23bcb0b7f8ac2066023a29b8e0c552f82c,7b634b7786d974c3cb419c25e7860a192f9f8fa94b74b93235e315b0f65e109a,2026-07-07T06:40:31+00:00,error,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. ', 'status': 'RESOURCE_EXHAUSTED'}}"
833aeab880548d7656a402581ccc47b3ed118cc8030675a08beb873a112b8b84,ACB,2025-10-27,ACB: Dự thảo Nghị quyết ĐHĐCĐ thành lập công ty con,https://cafef.vn/du-lieu/ACB-2326732/acb-du-thao-nghi-quyet-dhdcd-thanh-lap-cong-ty-con.chn,,,,,,,,,,,,,,,98c6f4be7b0affaf9d47bbd829f0e40d77ffad4ee125950e097eca57671d381f,84e2a494b3fcdad139c1ff1ee3a5513fbb787f620dbbfbe486bf2ee2613f9f21,2026-07-07T06:40:32+00:00,error,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. ', 'status': 'RESOURCE_EXHAUSTED'}}"
6cd49f8497de1c72958f3309ba50f5d24fc1eee30439ac1c4e2c3bff7fb51e11,ACB,2025-10-22,ACB: Giải trình chênh lệch LNST quý 3/2025 so với cùng kỳ năm trước,https://cafef.vn/du-lieu/ACB-2323379/acb-giai-trinh-chenh-lech-lnst-quy-32025-so-voi-cung-ky-nam-truoc.chn,,,,,,,,,,,,,,,14dc834fd5361236dd66b467aee4ebd7ceaeeab01f82fa4f50a9c3cd2ae61f00,a80100228aa1fb96ec2d77a4f2d7941c19527d8b1effc0c72889f6fe1d3dc3e5,2026-07-07T06:40:33+00:00,error,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. ', 'status': 'RESOURCE_EXHAUSTED'}}"
