baseline_config,comparison_config,model,fold_id,date,metric,baseline_value,comparison_value,delta,n_baseline_observations,n_comparison_observations,pair_status,artifact_schema_version
A_technical,D_all,RandomForest,3,2026-05-12,daily_rank_ic,-0.07522269104547587,0.004571026722925457,0.07979371776840133,80,80,paired,outperform_ml_paired_daily_v1
A_technical,D_all,RandomForest,3,2026-05-13,balanced_accuracy,0.47399605003291645,0.4400921658986175,-0.033903884134298956,80,80,paired,outperform_ml_paired_daily_v1
A_technical,D_all,RandomForest,3,2026-05-13,auc,0.4950625411454905,0.4423963133640553,-0.05266622778143515,80,80,paired,outperform_ml_paired_daily_v1
A_technical,D_all,RandomForest,3,2026-05-13,f1,0.45,0.4827586206896552,0.03275862068965518,80,80,paired,outperform_ml_paired_daily_v1
A_technical,D_all,RandomForest,3,2026-05-13,precision_at_10_by_date,0.7,0.5,-0.19999999999999996,80,80,paired,outperform_ml_paired_daily_v1
A_technical,D_all,RandomForest,3,2026-05-13,daily_rank_ic,-0.030707923112986403,0.012517580872011254,0.04322550398499766,80,80,paired,outperform_ml_paired_daily_v1
A_technical,D_all,RandomForest,3,2026-05-14,balanced_accuracy,0.49,0.45333333333333337,-0.036666666666666625,80,80,paired,outperform_ml_paired_daily_v1
A_technical,D_all,RandomForest,3,2026-05-14,auc,0.48333333333333334,0.45466666666666666,-0.028666666666666674,80,80,paired,outperform_ml_paired_daily_v1
A_technical,D_all,RandomForest,3,2026-05-14,f1,0.4691358024691358,0.5,0.030864197530864224,80,80,paired,outperform_ml_paired_daily_v1
A_technical,D_all,RandomForest,3,2026-05-14,precision_at_10_by_date,0.6,0.6,0.0,80,80,paired,outperform_ml_paired_daily_v1
A_technical,D_all,RandomForest,3,2026-05-14,daily_rank_ic,-0.058790780537698095,-0.006047855414165116,0.05274292512353298,80,80,paired,outperform_ml_paired_daily_v1
A_technical,D_all,RandomForest,3,2026-05-15,balanced_accuracy,0.4409340659340659,0.5082417582417582,0.06730769230769229,80,80,paired,outperform_ml_paired_daily_v1
A_technical,D_all,RandomForest,3,2026-05-15,auc,0.43543956043956045,0.4903846153846154,0.05494505494505497,80,80,paired,outperform_ml_paired_daily_v1
A_technical,D_all,RandomForest,3,2026-05-15,f1,0.43373493975903615,0.5555555555555556,0.12182061579651943,80,80,paired,outperform_ml_paired_daily_v1
A_technical,D_all,RandomForest,3,2026-05-15,precision_at_10_by_date,0.5,0.6,0.09999999999999998,80,80,paired,outperform_ml_paired_daily_v1
A_technical,D_all,RandomForest,3,2026-05-15,daily_rank_ic,-0.07203469292076888,-0.059118612283169246,0.01291608063759963,80,80,paired,outperform_ml_paired_daily_v1
A_technical,D_all,RandomForest,3,2026-05-18,balanced_accuracy,0.5021367521367521,0.5576923076923077,0.05555555555555558,80,80,paired,outperform_ml_paired_daily_v1
A_technical,D_all,RandomForest,3,2026-05-18,auc,0.4601139601139601,0.5213675213675214,0.061253561253561295,80,80,paired,outperform_ml_paired_daily_v1
A_technical,D_all,RandomForest,3,2026-05-18,f1,0.49411764705882355,0.5934065934065934,0.09928894634776986,80,80,paired,outperform_ml_paired_daily_v1
A_technical,D_all,RandomForest,3,2026-05-18,precision_at_10_by_date,0.6,0.7,0.09999999999999998,80,80,paired,outperform_ml_paired_daily_v1
A_technical,D_all,RandomForest,3,2026-05-18,daily_rank_ic,-0.015142991092358182,0.012470698546647913,0.027613689639006095,80,80,paired,outperform_ml_paired_daily_v1
A_technical,D_all,RandomForest,3,2026-05-19,balanced_accuracy,0.5125107851596203,0.5353753235547887,0.022864538395168332,80,80,paired,outperform_ml_paired_daily_v1
A_technical,D_all,RandomForest,3,2026-05-19,auc,0.48748921484037966,0.5392579810181191,0.0517687661777394,80,80,paired,outperform_ml_paired_daily_v1
A_technical,D_all,RandomForest,3,2026-05-19,f1,0.5217391304347826,0.6060606060606061,0.08432147562582348,80,80,paired,outperform_ml_paired_daily_v1
A_technical,D_all,RandomForest,3,2026-05-19,precision_at_10_by_date,0.7,0.8,0.10000000000000009,80,80,paired,outperform_ml_paired_daily_v1
A_technical,D_all,RandomForest,3,2026-05-19,daily_rank_ic,-0.006352555086732303,0.01019690576652602,0.016549460853258324,80,80,paired,outperform_ml_paired_daily_v1
A_technical,D_all,RandomForest,3,2026-05-20,balanced_accuracy,0.5743589743589743,0.4641025641025641,-0.1102564102564102,80,80,paired,outperform_ml_paired_daily_v1
A_technical,D_all,RandomForest,3,2026-05-20,auc,0.5620512820512821,0.441025641025641,-0.12102564102564106,80,80,paired,outperform_ml_paired_daily_v1
A_technical,D_all,RandomForest,3,2026-05-20,f1,0.5625,0.5825242718446602,0.020024271844660158,80,80,paired,outperform_ml_paired_daily_v1
A_technical,D_all,RandomForest,3,2026-05-20,precision_at_10_by_date,0.7,0.7,0.0,80,80,paired,outperform_ml_paired_daily_v1
A_technical,D_all,RandomForest,3,2026-05-20,daily_rank_ic,0.01969057665260197,-0.014158462259728083,-0.03384903891233006,80,80,paired,outperform_ml_paired_daily_v1
A_technical,D_all,RandomForest,3,2026-05-21,balanced_accuracy,0.5044390637610977,0.5314769975786925,0.027037933817594784,80,80,paired,outperform_ml_paired_daily_v1
A_technical,D_all,RandomForest,3,2026-05-21,auc,0.5254237288135593,0.5020177562550444,-0.023405972558514843,80,80,paired,outperform_ml_paired_daily_v1
A_technical,D_all,RandomForest,3,2026-05-21,f1,0.5111111111111111,0.5979381443298969,0.08682703321878582,80,80,paired,outperform_ml_paired_daily_v1
A_technical,D_all,RandomForest,3,2026-05-21,precision_at_10_by_date,0.7,0.6,-0.09999999999999998,80,80,paired,outperform_ml_paired_daily_v1
A_technical,D_all,RandomForest,3,2026-05-21,daily_rank_ic,-0.003586518908400243,0.007934880068584851,0.011521398976985094,80,80,paired,outperform_ml_paired_daily_v1
A_technical,D_all,RandomForest,3,2026-05-22,balanced_accuracy,0.5334685598377282,0.5209601081812035,-0.0125084516565247,80,80,paired,outperform_ml_paired_daily_v1
A_technical,D_all,RandomForest,3,2026-05-22,auc,0.5361730899256254,0.4996619337390129,-0.03651115618661249,80,80,paired,outperform_ml_paired_daily_v1
A_technical,D_all,RandomForest,3,2026-05-22,f1,0.5121951219512195,0.5617977528089888,0.04960263085776928,80,80,paired,outperform_ml_paired_daily_v1
A_technical,D_all,RandomForest,3,2026-05-22,precision_at_10_by_date,0.7,0.6,-0.09999999999999998,80,80,paired,outperform_ml_paired_daily_v1
A_technical,D_all,RandomForest,3,2026-05-22,daily_rank_ic,0.010642537333850762,0.0033990482674192963,-0.007243489066431465,80,80,paired,outperform_ml_paired_daily_v1
A_technical,D_all,RandomForest,3,2026-05-25,balanced_accuracy,0.4634920634920635,0.4396825396825397,-0.023809523809523836,80,80,paired,outperform_ml_paired_daily_v1
A_technical,D_all,RandomForest,3,2026-05-25,auc,0.48190476190476195,0.42793650793650795,-0.053968253968254,80,80,paired,outperform_ml_paired_daily_v1
A_technical,D_all,RandomForest,3,2026-05-25,f1,0.42105263157894735,0.4578313253012048,0.03677869372225745,80,80,paired,outperform_ml_paired_daily_v1
A_technical,D_all,RandomForest,3,2026-05-25,precision_at_10_by_date,0.5,0.4,-0.09999999999999998,80,80,paired,outperform_ml_paired_daily_v1
A_technical,D_all,RandomForest,3,2026-05-25,daily_rank_ic,-0.046531798695360706,-0.021097540970188736,0.02543425772517197,80,80,paired,outperform_ml_paired_daily_v1
A_technical,D_all,RandomForest,3,2026-05-26,balanced_accuracy,0.5429769392033543,0.42103424178895876,-0.12194269741439556,80,80,paired,outperform_ml_paired_daily_v1
A_technical,D_all,RandomForest,3,2026-05-26,auc,0.5401816911250873,0.42697414395527605,-0.11320754716981124,80,80,paired,outperform_ml_paired_daily_v1
A_technical,D_all,RandomForest,3,2026-05-26,f1,0.41379310344827586,0.3076923076923077,-0.10610079575596815,80,80,paired,outperform_ml_paired_daily_v1
A_technical,D_all,RandomForest,3,2026-05-26,precision_at_10_by_date,0.5,0.2,-0.3,80,80,paired,outperform_ml_paired_daily_v1
A_technical,D_all,RandomForest,3,2026-05-26,daily_rank_ic,0.01636193155180497,-0.0330520393811533,-0.04941397093295827,80,80,paired,outperform_ml_paired_daily_v1
A_technical,D_all,RandomForest,3,2026-05-27,balanced_accuracy,0.49556093623890235,0.47699757869249393,-0.01856335754640842,80,80,paired,outperform_ml_paired_daily_v1
A_technical,D_all,RandomForest,3,2026-05-27,auc,0.47699757869249393,0.49152542372881347,0.014527845036319542,80,80,paired,outperform_ml_paired_daily_v1
A_technical,D_all,RandomForest,3,2026-05-27,f1,0.3076923076923077,0.3103448275862069,0.0026525198938991967,80,80,paired,outperform_ml_paired_daily_v1
A_technical,D_all,RandomForest,3,2026-05-27,precision_at_10_by_date,0.2,0.2,0.0,80,80,paired,outperform_ml_paired_daily_v1
A_technical,D_all,RandomForest,3,2026-05-27,daily_rank_ic,-0.040529770276605724,-0.04967182372245663,-0.009142053445850909,80,80,paired,outperform_ml_paired_daily_v1
A_technical,D_all,RandomForest,3,2026-05-28,balanced_accuracy,0.49786324786324787,0.48005698005698005,-0.017806267806267817,80,80,paired,outperform_ml_paired_daily_v1
A_technical,D_all,RandomForest,3,2026-05-28,auc,0.4907407407407407,0.51994301994302,0.029202279202279247,80,80,paired,outperform_ml_paired_daily_v1
A_technical,D_all,RandomForest,3,2026-05-28,f1,0.3508771929824561,0.3548387096774194,0.003961516694963252,80,80,paired,outperform_ml_paired_daily_v1
A_technical,D_all,RandomForest,3,2026-05-28,precision_at_10_by_date,0.3,0.3,0.0,80,80,paired,outperform_ml_paired_daily_v1
A_technical,D_all,RandomForest,3,2026-05-28,daily_rank_ic,-0.014439756211908112,0.04777308954524145,0.06221284575714956,80,80,paired,outperform_ml_paired_daily_v1
A_technical,D_all,RandomForest,3,2026-05-29,balanced_accuracy,0.5366666666666666,0.4866666666666667,-0.04999999999999993,80,80,paired,outperform_ml_paired_daily_v1
A_technical,D_all,RandomForest,3,2026-05-29,auc,0.5559999999999999,0.5373333333333333,-0.01866666666666661,80,80,paired,outperform_ml_paired_daily_v1
A_technical,D_all,RandomForest,3,2026-05-29,f1,0.4262295081967213,0.3939393939393939,-0.03229011425732736,80,80,paired,outperform_ml_paired_daily_v1
A_technical,D_all,RandomForest,3,2026-05-29,precision_at_10_by_date,0.5,0.4,-0.09999999999999998,80,80,paired,outperform_ml_paired_daily_v1
A_technical,D_all,RandomForest,3,2026-05-29,daily_rank_ic,-0.0002812939521800282,0.05970464135021097,0.059985935302391,80,80,paired,outperform_ml_paired_daily_v1
A_technical,D_all,RandomForest,3,2026-06-01,balanced_accuracy,0.37433155080213903,0.37344028520499106,-0.0008912655971479722,50,50,paired,outperform_ml_paired_daily_v1
A_technical,D_all,RandomForest,3,2026-06-01,auc,0.3618538324420677,0.4759358288770054,0.11408199643493772,50,50,paired,outperform_ml_paired_daily_v1
A_technical,D_all,RandomForest,3,2026-06-01,f1,0.25,0.27906976744186046,0.02906976744186046,50,50,paired,outperform_ml_paired_daily_v1
A_technical,D_all,RandomForest,3,2026-06-01,precision_at_10_by_date,0.3,0.2,-0.09999999999999998,50,50,paired,outperform_ml_paired_daily_v1
A_technical,D_all,RandomForest,3,2026-06-01,daily_rank_ic,-0.18103675963824734,0.012341232686214737,0.19337799232446207,50,50,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,1,2022-02-11,balanced_accuracy,0.428030303030303,0.44191919191919193,0.01388888888888895,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,1,2022-02-11,auc,0.42992424242424243,0.4532828282828283,0.023358585858585856,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,1,2022-02-11,f1,0.5054945054945055,0.5111111111111111,0.005616605616605597,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,1,2022-02-11,precision_at_10_by_date,0.6,0.6,0.0,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,1,2022-02-11,daily_rank_ic,-0.306094702297234,-0.24699953117674636,0.05909517112048765,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,1,2022-02-14,balanced_accuracy,0.4532828282828283,0.4671717171717171,0.01388888888888884,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,1,2022-02-14,auc,0.4627525252525253,0.48169191919191917,0.018939393939393867,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,1,2022-02-14,f1,0.5274725274725275,0.5333333333333333,0.00586080586080584,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,1,2022-02-14,precision_at_10_by_date,0.6,0.6,0.0,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,1,2022-02-14,daily_rank_ic,-0.19308485700890765,-0.14413970932958278,0.04894514767932487,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,1,2022-02-15,balanced_accuracy,0.4532828282828283,0.4671717171717171,0.01388888888888884,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,1,2022-02-15,auc,0.4772727272727273,0.4981060606060606,0.020833333333333315,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,1,2022-02-15,f1,0.5274725274725275,0.5333333333333333,0.00586080586080584,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,1,2022-02-15,precision_at_10_by_date,0.7,0.7,0.0,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,1,2022-02-15,daily_rank_ic,-0.1456165025785279,-0.0934364744491327,0.052180028129395206,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,1,2022-02-16,balanced_accuracy,0.4179761156505343,0.43148962916404776,0.013513513513513487,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,1,2022-02-16,auc,0.4481458202388435,0.4663733500942803,0.018227529855436853,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,1,2022-02-16,f1,0.4888888888888889,0.4943820224719101,0.005493133583021226,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,1,2022-02-16,precision_at_10_by_date,0.6,0.6,0.0,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,1,2022-02-16,daily_rank_ic,-0.08863103609939053,-0.04045944678856071,0.04817158931082982,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,1,2022-02-17,balanced_accuracy,0.4532828282828283,0.4671717171717171,0.01388888888888884,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,1,2022-02-17,auc,0.4457070707070707,0.4652777777777778,0.019570707070707072,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,1,2022-02-17,f1,0.5274725274725275,0.5333333333333333,0.00586080586080584,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,1,2022-02-17,precision_at_10_by_date,0.5,0.5,0.0,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,1,2022-02-17,daily_rank_ic,-0.10761837787154242,-0.06507266760431318,0.04254571026722924,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,1,2022-02-18,balanced_accuracy,0.4727954971857411,0.48561601000625393,0.01282051282051283,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,1,2022-02-18,auc,0.46841776110068795,0.4859287054409006,0.017510944340212664,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,1,2022-02-18,f1,0.5227272727272727,0.5287356321839081,0.006008359456635359,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,1,2022-02-18,precision_at_10_by_date,0.6,0.6,0.0,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,1,2022-02-18,daily_rank_ic,-0.07419127988748242,-0.04172526957337084,0.03246601031411158,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,1,2022-02-21,balanced_accuracy,0.41666666666666663,0.4285714285714286,0.011904761904761973,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,1,2022-02-21,auc,0.44298245614035087,0.4586466165413534,0.015664160401002547,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,1,2022-02-21,f1,0.4470588235294118,0.4523809523809524,0.005322128851540597,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,1,2022-02-21,precision_at_10_by_date,0.7,0.7,0.0,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,1,2022-02-21,daily_rank_ic,-0.1348101265822785,-0.09275668073136428,0.04205344585091422,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,1,2022-02-22,balanced_accuracy,0.3587301587301587,0.36984126984126986,0.011111111111111183,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,1,2022-02-22,auc,0.3657142857142857,0.38158730158730153,0.015873015873015817,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,1,2022-02-22,f1,0.36585365853658536,0.37037037037037035,0.004516711833784992,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,1,2022-02-22,precision_at_10_by_date,0.6,0.6,0.0,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,1,2022-02-22,daily_rank_ic,-0.2034001605763981,-0.17625513511281982,0.027145025463578276,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,1,2022-02-23,balanced_accuracy,0.3699494949494949,0.38131313131313127,0.011363636363636354,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,1,2022-02-23,auc,0.38257575757575757,0.39835858585858586,0.015782828282828287,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,1,2022-02-23,f1,0.3855421686746988,0.3902439024390244,0.0047017337643255885,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,1,2022-02-23,precision_at_10_by_date,0.6,0.6,0.0,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,1,2022-02-23,daily_rank_ic,-0.21193155180496956,-0.19111579934364747,0.020815752461322085,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,1,2022-02-24,balanced_accuracy,0.3375,0.35,0.012499999999999956,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,1,2022-02-24,auc,0.331875,0.35125,0.01937500000000003,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,1,2022-02-24,f1,0.39080459770114945,0.3953488372093023,0.004544239508152859,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,1,2022-02-24,precision_at_10_by_date,0.5,0.5,0.0,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,1,2022-02-24,daily_rank_ic,-0.2761603375527426,-0.26793248945147685,0.008227848101265756,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,1,2022-02-25,balanced_accuracy,0.38749999999999996,0.4,0.012500000000000067,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,1,2022-02-25,auc,0.39875,0.4175,0.01874999999999999,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,1,2022-02-25,f1,0.4367816091954023,0.4418604651162791,0.005078855920876757,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,1,2022-02-25,precision_at_10_by_date,0.6,0.6,0.0,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,1,2022-02-25,daily_rank_ic,-0.22810729083426645,-0.2092253236400416,0.018881967194224858,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,1,2022-02-28,balanced_accuracy,0.3808925204274042,0.3925204274041484,0.011627906976744207,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,1,2022-02-28,auc,0.35763670647391577,0.3790069138906348,0.021370207416719023,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,1,2022-02-28,f1,0.40476190476190477,0.40963855421686746,0.004876649454962689,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,1,2022-02-28,precision_at_10_by_date,0.4,0.4,0.0,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,1,2022-02-28,daily_rank_ic,-0.20975152367557431,-0.19106891701828413,0.018682606657290185,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,1,2022-03-01,balanced_accuracy,0.3557510999371465,0.36737900691389064,0.011627906976744151,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,1,2022-03-01,auc,0.3205531112507856,0.3412947831552483,0.02074167190446269,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,1,2022-03-01,f1,0.38095238095238093,0.3855421686746988,0.004589787722317884,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,1,2022-03-01,precision_at_10_by_date,0.3,0.3,0.0,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,1,2022-03-01,daily_rank_ic,-0.21155649320206282,-0.20757149554617912,0.003984997655883699,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,1,2022-03-02,balanced_accuracy,0.4477798624140088,0.4355847404627893,-0.012195121951219523,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,1,2022-03-02,auc,0.47029393370856787,0.45340838023764857,-0.0168855534709193,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,1,2022-03-02,f1,0.5,0.4827586206896552,-0.017241379310344807,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,1,2022-03-02,precision_at_10_by_date,0.7,0.7,0.0,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,1,2022-03-02,daily_rank_ic,-0.06371308016877637,-0.0702766057196437,-0.006563525550867325,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,1,2022-03-03,balanced_accuracy,0.5081453634085213,0.5213032581453634,0.013157894736842035,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,1,2022-03-03,auc,0.5281954887218044,0.5469924812030075,0.018796992481203034,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,1,2022-03-03,f1,0.5617977528089888,0.5681818181818182,0.006384065372829428,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,1,2022-03-03,precision_at_10_by_date,0.7,0.7,0.0,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,1,2022-03-03,daily_rank_ic,-0.049273323956868266,-0.026558837318330992,0.022714486638537274,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,1,2022-03-04,balanced_accuracy,0.4785353535353536,0.49242424242424243,0.01388888888888884,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,1,2022-03-04,auc,0.48169191919191917,0.5063131313131313,0.0246212121212121,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,1,2022-03-04,f1,0.5494505494505495,0.5555555555555556,0.006105006105006083,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,1,2022-03-04,precision_at_10_by_date,0.7,0.7,0.0,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,1,2022-03-04,daily_rank_ic,-0.052789498359118614,-0.02660571964369433,0.026183778715424284,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,1,2022-03-07,balanced_accuracy,0.5478424015009381,0.5606629143214509,0.012820512820512775,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,1,2022-03-07,auc,0.5803627267041901,0.5997498436522828,0.019387116948092697,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,1,2022-03-07,f1,0.5909090909090909,0.5977011494252874,0.006792058516196464,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,1,2022-03-07,precision_at_10_by_date,0.8,0.8,0.0,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,1,2022-03-07,daily_rank_ic,0.03912330051570559,0.06319737458977966,0.024074074074074067,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,1,2022-03-08,balanced_accuracy,0.428030303030303,0.41666666666666663,-0.011363636363636354,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,1,2022-03-08,auc,0.4034090909090909,0.3970959595959596,-0.0063131313131312705,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,1,2022-03-08,f1,0.5054945054945055,0.4888888888888889,-0.016605616605616602,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,1,2022-03-08,precision_at_10_by_date,0.6,0.6,0.0,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,1,2022-03-08,daily_rank_ic,-0.1639943741209564,-0.15548523206751055,0.008509142053445856,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,1,2022-03-09,balanced_accuracy,0.5169172932330827,0.5037593984962406,-0.013157894736842035,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,1,2022-03-09,auc,0.5244360902255639,0.5156641604010025,-0.00877192982456143,80,80,paired,outperform_ml_paired_daily_v1
B_technical_keyword,C_technical_semantic,LogisticRegression,1,2022-03-09,f1,0.5411764705882353,0.5238095238095238,-0.017366946778711423,80,80,paired,outperform_ml_paired_daily_v1
